Subject,Age,Handedness,Sex,BlockList.Sample,SubTrial,shapepic,shape_pic,Label,Shape,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,Code,Code1
10,23,right,male,3,9,S.bmp,,常人,Bad,No,m,,,,m,1,503,3,16
10,23,right,male,3,10,T.bmp,,坏人,Good,No,m,,,,m,1,443,7,48
10,23,right,male,3,11,S.bmp,,好人,Bad,No,m,,,,m,1,527,3,16
10,23,right,male,3,12,C.bmp,,坏人,Normal,No,m,,,,m,1,621,11,80
10,23,right,male,3,13,T.bmp,,常人,Good,No,m,,,,m,1,441,7,48
10,23,right,male,3,14,T.bmp,,坏人,Good,No,m,,,,m,1,397,7,48
10,23,right,male,3,15,C.bmp,,好人,Normal,No,m,,,,m,1,563,11,80
10,23,right,male,3,16,C.bmp,,常人,Normal,Yes,k,,,,k,1,450,13,96
10,23,right,male,3,17,T.bmp,,好人,Good,Yes,k,,,,k,1,370,9,64
10,23,right,male,3,18,S.bmp,,坏人,Bad,Yes,k,,,,k,1,360,5,32
10,23,right,male,3,19,C.bmp,,常人,Normal,Yes,k,,,,k,1,362,13,96
10,23,right,male,3,20,C.bmp,,坏人,Normal,No,m,,,,m,1,500,11,80
10,23,right,male,3,21,S.bmp,,常人,Bad,No,m,,,,m,1,452,3,16
10,23,right,male,3,22,T.bmp,,好人,Good,Yes,k,,,,k,1,431,9,64
10,23,right,male,3,23,S.bmp,,好人,Bad,No,m,,,,m,1,479,3,16
10,23,right,male,3,24,S.bmp,,坏人,Bad,Yes,k,,,,k,1,619,5,32
10,23,right,male,3,25,C.bmp,,常人,Normal,Yes,k,,,,k,1,567,13,96
10,23,right,male,3,26,S.bmp,,坏人,Bad,Yes,k,,,,k,1,355,5,32
10,23,right,male,3,27,S.bmp,,好人,Bad,No,m,,,,m,1,415,3,16
10,23,right,male,3,28,T.bmp,,常人,Good,No,m,,,,m,1,441,7,48
10,23,right,male,3,29,C.bmp,,坏人,Normal,No,m,,,,m,1,515,11,80
10,23,right,male,3,30,C.bmp,,好人,Normal,No,m,,,,m,1,433,11,80
10,23,right,male,3,31,T.bmp,,好人,Good,Yes,k,,,,k,1,413,9,64
10,23,right,male,3,32,S.bmp,,坏人,Bad,Yes,k,,,,k,1,535,5,32
10,23,right,male,3,33,C.bmp,,常人,Normal,Yes,k,,,,m,0,707,13,96
10,23,right,male,3,34,T.bmp,,坏人,Good,No,m,,,,m,1,698,7,48
10,23,right,male,3,35,S.bmp,,常人,Bad,No,m,,,,m,1,432,3,16
10,23,right,male,3,36,T.bmp,,好人,Good,Yes,k,,,,k,1,447,9,64
10,23,right,male,3,37,C.bmp,,常人,Normal,Yes,k,,,,k,1,419,13,96
10,23,right,male,3,38,T.bmp,,坏人,Good,No,m,,,,m,1,397,7,48
10,23,right,male,3,39,S.bmp,,常人,Bad,No,m,,,,m,1,453,3,16
10,23,right,male,3,40,C.bmp,,常人,Normal,Yes,k,,,,k,1,349,13,96
10,23,right,male,3,41,T.bmp,,常人,Good,No,m,,,,m,1,381,7,48
10,23,right,male,3,42,T.bmp,,好人,Good,Yes,k,,,,k,1,519,9,64
10,23,right,male,3,43,C.bmp,,好人,Normal,No,m,,,,m,1,365,11,80
10,23,right,male,3,44,C.bmp,,坏人,Normal,No,m,,,,m,1,391,11,80
10,23,right,male,3,45,S.bmp,,好人,Bad,No,m,,,,m,1,715,3,16
10,23,right,male,3,46,S.bmp,,坏人,Bad,Yes,k,,,,k,1,453,5,32
10,23,right,male,3,47,T.bmp,,好人,Good,Yes,k,,,,k,1,885,9,64
10,23,right,male,3,48,S.bmp,,坏人,Bad,Yes,k,,,,k,1,391,5,32
10,23,right,male,3,49,T.bmp,,坏人,Good,No,m,,,,m,1,809,7,48
10,23,right,male,3,50,C.bmp,,常人,Normal,Yes,k,,,,k,1,312,13,96
10,23,right,male,3,51,S.bmp,,坏人,Bad,Yes,k,,,,k,1,620,5,32
10,23,right,male,3,52,S.bmp,,好人,Bad,No,m,,,,m,1,405,3,16
10,23,right,male,3,53,T.bmp,,好人,Good,Yes,k,,,,m,0,421,9,64
10,23,right,male,3,54,S.bmp,,常人,Bad,No,m,,,,m,1,719,3,16
10,23,right,male,3,55,C.bmp,,常人,Normal,Yes,k,,,,k,1,513,13,96
10,23,right,male,3,56,S.bmp,,坏人,Bad,Yes,k,,,,k,1,651,5,32
10,23,right,male,3,57,C.bmp,,坏人,Normal,No,m,,,,m,1,477,11,80
10,23,right,male,3,58,C.bmp,,好人,Normal,No,m,,,,m,1,429,11,80
10,23,right,male,3,59,T.bmp,,常人,Good,No,m,,,,m,1,391,7,48
10,23,right,male,3,60,T.bmp,,好人,Good,Yes,k,,,,k,1,915,9,64
10,23,right,male,3,61,C.bmp,,常人,Normal,Yes,k,,,,k,1,448,13,96
10,23,right,male,3,62,T.bmp,,常人,Good,No,m,,,,m,1,374,7,48
10,23,right,male,3,63,S.bmp,,常人,Bad,No,m,,,,m,1,412,3,16
10,23,right,male,3,64,C.bmp,,好人,Normal,No,m,,,,m,1,590,11,80
10,23,right,male,3,65,S.bmp,,坏人,Bad,Yes,k,,,,k,1,447,5,32
10,23,right,male,3,66,S.bmp,,好人,Bad,No,m,,,,m,1,563,3,16
10,23,right,male,3,67,T.bmp,,好人,Good,Yes,k,,,,k,1,431,9,64
10,23,right,male,3,68,T.bmp,,好人,Good,Yes,k,,,,k,1,841,9,64
10,23,right,male,3,69,C.bmp,,坏人,Normal,No,m,,,,m,1,435,11,80
10,23,right,male,3,70,T.bmp,,坏人,Good,No,m,,,,m,1,419,7,48
10,23,right,male,3,71,S.bmp,,坏人,Bad,Yes,k,,,,k,1,513,5,32
10,23,right,male,3,72,C.bmp,,常人,Normal,Yes,k,,,,k,1,655,13,96
10,23,right,male,3,73,S.bmp,,坏人,Bad,Yes,k,,,,k,1,459,5,32
10,23,right,male,3,74,C.bmp,,坏人,Normal,No,m,,,,m,1,395,11,80
10,23,right,male,3,75,T.bmp,,好人,Good,Yes,k,,,,k,1,384,9,64
10,23,right,male,3,76,C.bmp,,常人,Normal,Yes,k,,,,k,1,340,13,96
10,23,right,male,3,77,C.bmp,,常人,Normal,Yes,k,,,,k,1,408,13,96
10,23,right,male,3,78,S.bmp,,坏人,Bad,Yes,k,,,,k,1,436,5,32
10,23,right,male,3,79,T.bmp,,常人,Good,No,m,,,,m,1,526,7,48
10,23,right,male,3,80,S.bmp,,好人,Bad,No,m,,,,m,1,490,3,16
10,23,right,male,3,81,S.bmp,,常人,Bad,No,m,,,,m,1,450,3,16
10,23,right,male,3,82,C.bmp,,好人,Normal,No,m,,,,m,1,710,11,80
10,23,right,male,3,83,T.bmp,,坏人,Good,No,m,,,,m,1,505,7,48
10,23,right,male,3,84,T.bmp,,好人,Good,Yes,k,,,,k,1,435,9,64
10,23,right,male,3,85,C.bmp,,好人,Normal,No,m,,,,m,1,389,11,80
10,23,right,male,3,86,S.bmp,,坏人,Bad,Yes,k,,,,k,1,467,5,32
10,23,right,male,3,87,T.bmp,,好人,Good,Yes,k,,,,k,1,507,9,64
10,23,right,male,3,88,T.bmp,,好人,Good,Yes,k,,,,k,1,497,9,64
10,23,right,male,3,89,S.bmp,,好人,Bad,No,m,,,,m,1,422,3,16
10,23,right,male,3,90,S.bmp,,常人,Bad,No,m,,,,m,1,654,3,16
10,23,right,male,3,91,T.bmp,,常人,Good,No,m,,,,m,1,505,7,48
10,23,right,male,3,92,C.bmp,,坏人,Normal,No,m,,,,m,1,508,11,80
10,23,right,male,3,93,C.bmp,,常人,Normal,Yes,k,,,,k,1,404,13,96
10,23,right,male,3,94,S.bmp,,坏人,Bad,Yes,k,,,,k,1,764,5,32
10,23,right,male,3,95,C.bmp,,常人,Normal,Yes,k,,,,k,1,426,13,96
10,23,right,male,3,96,T.bmp,,坏人,Good,No,m,,,,m,1,432,7,48
10,23,right,male,3,97,S.bmp,,好人,Bad,No,m,,,,m,1,578,3,16
10,23,right,male,3,98,T.bmp,,坏人,Good,No,m,,,,m,1,482,7,48
10,23,right,male,3,99,C.bmp,,好人,Normal,No,m,,,,m,1,432,11,80
10,23,right,male,3,100,T.bmp,,好人,Good,Yes,k,,,,k,1,373,9,64
10,23,right,male,3,101,S.bmp,,坏人,Bad,Yes,k,,,,k,1,485,5,32
10,23,right,male,3,102,C.bmp,,坏人,Normal,No,m,,,,m,1,481,11,80
10,23,right,male,3,103,C.bmp,,常人,Normal,Yes,k,,,,k,1,546,13,96
10,23,right,male,3,104,C.bmp,,常人,Normal,Yes,k,,,,k,1,430,13,96
10,23,right,male,3,105,T.bmp,,好人,Good,Yes,k,,,,k,1,608,9,64
10,23,right,male,3,106,S.bmp,,常人,Bad,No,m,,,,m,1,436,3,16
10,23,right,male,3,107,S.bmp,,坏人,Bad,Yes,k,,,,k,1,364,5,32
10,23,right,male,3,108,T.bmp,,常人,Good,No,m,,,,k,0,532,7,48
10,23,right,male,3,109,T.bmp,,常人,Good,No,m,,,,m,1,658,7,48
10,23,right,male,3,110,T.bmp,,好人,Good,Yes,k,,,,k,1,424,9,64
10,23,right,male,3,111,S.bmp,,坏人,Bad,Yes,k,,,,k,1,402,5,32
10,23,right,male,3,112,C.bmp,,坏人,Normal,No,m,,,,m,1,786,11,80
10,23,right,male,3,113,T.bmp,,坏人,Good,No,m,,,,m,1,396,7,48
10,23,right,male,3,114,T.bmp,,好人,Good,Yes,k,,,,k,1,354,9,64
10,23,right,male,3,115,C.bmp,,好人,Normal,No,m,,,,m,1,468,11,80
10,23,right,male,3,116,S.bmp,,好人,Bad,No,m,,,,m,1,676,3,16
10,23,right,male,3,117,S.bmp,,常人,Bad,No,m,,,,m,1,438,3,16
10,23,right,male,3,118,C.bmp,,常人,Normal,Yes,k,,,,k,1,768,13,96
10,23,right,male,3,119,S.bmp,,坏人,Bad,Yes,k,,,,k,1,1012,5,32
10,23,right,male,3,120,C.bmp,,常人,Normal,Yes,k,,,,k,1,372,13,96
10,23,right,male,4,1,S.bmp,,坏人,Bad,Yes,k,,,,k,1,540,5,32
10,23,right,male,4,2,T.bmp,,好人,Good,Yes,k,,,,k,1,406,9,64
10,23,right,male,4,3,T.bmp,,常人,Good,No,m,,,,m,1,490,7,48
10,23,right,male,4,4,T.bmp,,好人,Good,Yes,k,,,,k,1,370,9,64
10,23,right,male,4,5,S.bmp,,好人,Bad,No,m,,,,m,1,388,3,16
10,23,right,male,4,6,C.bmp,,常人,Normal,Yes,k,,,,k,1,317,13,96
10,23,right,male,4,7,T.bmp,,坏人,Good,No,m,,,,m,1,363,7,48
10,23,right,male,4,8,C.bmp,,常人,Normal,Yes,k,,,,m,0,521,13,96
10,23,right,male,4,9,S.bmp,,常人,Bad,No,m,,,,m,1,487,3,16
10,23,right,male,4,10,S.bmp,,坏人,Bad,Yes,k,,,,k,1,513,5,32
10,23,right,male,4,11,C.bmp,,坏人,Normal,No,m,,,,m,1,495,11,80
10,23,right,male,4,12,C.bmp,,好人,Normal,No,m,,,,m,1,415,11,80
10,23,right,male,4,13,C.bmp,,常人,Normal,Yes,k,,,,k,1,603,13,96
10,23,right,male,4,14,C.bmp,,常人,Normal,Yes,k,,,,k,1,377,13,96
10,23,right,male,4,15,S.bmp,,坏人,Bad,Yes,k,,,,k,1,371,5,32
10,23,right,male,4,16,S.bmp,,好人,Bad,No,m,,,,m,1,399,3,16
10,23,right,male,4,17,S.bmp,,常人,Bad,No,m,,,,m,1,412,3,16
10,23,right,male,4,18,C.bmp,,坏人,Normal,No,m,,,,m,1,750,11,80
10,23,right,male,4,19,C.bmp,,好人,Normal,No,m,,,,m,1,364,11,80
10,23,right,male,4,20,T.bmp,,常人,Good,No,m,,,,m,1,420,7,48
10,23,right,male,4,21,S.bmp,,坏人,Bad,Yes,k,,,,k,1,411,5,32
10,23,right,male,4,22,T.bmp,,好人,Good,Yes,k,,,,k,1,449,9,64
10,23,right,male,4,23,T.bmp,,坏人,Good,No,m,,,,m,1,613,7,48
10,23,right,male,4,24,T.bmp,,好人,Good,Yes,k,,,,k,1,485,9,64
10,23,right,male,4,25,T.bmp,,好人,Good,Yes,k,,,,k,1,404,9,64
10,23,right,male,4,26,T.bmp,,坏人,Good,No,m,,,,m,1,385,7,48
10,23,right,male,4,27,S.bmp,,好人,Bad,No,m,,,,m,1,381,3,16
10,23,right,male,4,28,T.bmp,,常人,Good,No,m,,,,m,1,373,7,48
10,23,right,male,4,29,S.bmp,,常人,Bad,No,m,,,,m,1,617,3,16
10,23,right,male,4,30,C.bmp,,坏人,Normal,No,m,,,,m,1,609,11,80
10,23,right,male,4,31,C.bmp,,常人,Normal,Yes,k,,,,k,1,463,13,96
10,23,right,male,4,32,C.bmp,,好人,Normal,No,m,,,,m,1,427,11,80
10,23,right,male,4,33,S.bmp,,坏人,Bad,Yes,k,,,,k,1,489,5,32
10,23,right,male,4,34,S.bmp,,坏人,Bad,Yes,k,,,,k,1,414,5,32
10,23,right,male,4,35,C.bmp,,常人,Normal,Yes,k,,,,k,1,369,13,96
10,23,right,male,4,36,T.bmp,,好人,Good,Yes,k,,,,k,1,531,9,64
10,23,right,male,4,37,S.bmp,,坏人,Bad,Yes,k,,,,k,1,355,5,32
10,23,right,male,4,38,T.bmp,,坏人,Good,No,m,,,,m,1,403,7,48
10,23,right,male,4,39,T.bmp,,常人,Good,No,m,,,,m,1,393,7,48
10,23,right,male,4,40,C.bmp,,好人,Normal,No,m,,,,m,1,485,11,80
10,23,right,male,4,41,T.bmp,,好人,Good,Yes,k,,,,m,0,563,9,64
10,23,right,male,4,42,C.bmp,,常人,Normal,Yes,k,,,,k,1,597,13,96
10,23,right,male,4,43,T.bmp,,好人,Good,Yes,k,,,,k,1,451,9,64
10,23,right,male,4,44,C.bmp,,常人,Normal,Yes,k,,,,k,1,475,13,96
10,23,right,male,4,45,S.bmp,,坏人,Bad,Yes,k,,,,k,1,377,5,32
10,23,right,male,4,46,S.bmp,,好人,Bad,No,m,,,,m,1,395,3,16
10,23,right,male,4,47,C.bmp,,坏人,Normal,No,m,,,,m,1,649,11,80
10,23,right,male,4,48,S.bmp,,常人,Bad,No,m,,,,m,1,743,3,16
10,23,right,male,4,49,C.bmp,,常人,Normal,Yes,k,,,,k,1,454,13,96
10,23,right,male,4,50,T.bmp,,常人,Good,No,m,,,,m,1,406,7,48
10,23,right,male,4,51,S.bmp,,好人,Bad,No,m,,,,m,1,428,3,16
10,23,right,male,4,52,S.bmp,,常人,Bad,No,m,,,,m,1,493,3,16
10,23,right,male,4,53,T.bmp,,坏人,Good,No,m,,,,m,1,393,7,48
10,23,right,male,4,54,C.bmp,,常人,Normal,Yes,k,,,,k,1,407,13,96
10,23,right,male,4,55,S.bmp,,坏人,Bad,Yes,k,,,,k,1,533,5,32
10,23,right,male,4,56,S.bmp,,坏人,Bad,Yes,k,,,,k,1,483,5,32
10,23,right,male,4,57,C.bmp,,坏人,Normal,No,m,,,,m,1,409,11,80
10,23,right,male,4,58,T.bmp,,好人,Good,Yes,k,,,,k,1,439,9,64
10,23,right,male,4,59,T.bmp,,好人,Good,Yes,k,,,,k,1,693,9,64
10,23,right,male,4,60,C.bmp,,好人,Normal,No,m,,,,m,1,395,11,80
10,23,right,male,4,61,T.bmp,,好人,Good,Yes,k,,,,k,1,448,9,64
10,23,right,male,4,62,T.bmp,,好人,Good,Yes,k,,,,k,1,406,9,64
10,23,right,male,4,63,T.bmp,,常人,Good,No,m,,,,m,1,400,7,48
10,23,right,male,4,64,T.bmp,,坏人,Good,No,m,,,,m,1,398,7,48
10,23,right,male,4,65,S.bmp,,常人,Bad,No,m,,,,m,1,830,3,16
10,23,right,male,4,66,S.bmp,,好人,Bad,No,m,,,,m,1,531,3,16
10,23,right,male,4,67,S.bmp,,坏人,Bad,Yes,k,,,,k,1,403,5,32
10,23,right,male,4,68,C.bmp,,好人,Normal,No,m,,,,m,1,555,11,80
10,23,right,male,4,69,C.bmp,,常人,Normal,Yes,k,,,,k,1,981,13,96
10,23,right,male,4,70,S.bmp,,坏人,Bad,Yes,k,,,,k,1,743,5,32
10,23,right,male,4,71,C.bmp,,坏人,Normal,No,m,,,,m,1,443,11,80
10,23,right,male,4,72,C.bmp,,常人,Normal,Yes,k,,,,k,1,437,13,96
10,23,right,male,4,73,S.bmp,,坏人,Bad,Yes,k,,,,k,1,347,5,32
10,23,right,male,4,74,S.bmp,,常人,Bad,No,m,,,,m,1,370,3,16
10,23,right,male,4,75,T.bmp,,好人,Good,Yes,k,,,,k,1,466,9,64
10,23,right,male,4,76,C.bmp,,好人,Normal,No,m,,,,m,1,386,11,80
10,23,right,male,4,77,C.bmp,,坏人,Normal,No,m,,,,m,1,824,11,80
10,23,right,male,4,78,C.bmp,,常人,Normal,Yes,k,,,,k,1,358,13,96
10,23,right,male,4,79,C.bmp,,常人,Normal,Yes,k,,,,k,1,420,13,96
10,23,right,male,4,80,T.bmp,,好人,Good,Yes,k,,,,k,1,510,9,64
10,23,right,male,4,81,T.bmp,,常人,Good,No,m,,,,k,0,496,7,48
10,23,right,male,4,82,T.bmp,,坏人,Good,No,m,,,,m,1,426,7,48
10,23,right,male,4,83,S.bmp,,好人,Bad,No,m,,,,m,1,570,3,16
10,23,right,male,4,84,S.bmp,,坏人,Bad,Yes,k,,,,k,1,735,5,32
10,23,right,male,4,85,C.bmp,,常人,Normal,Yes,k,,,,k,1,331,13,96
10,23,right,male,4,86,T.bmp,,常人,Good,No,m,,,,m,1,503,7,48
10,23,right,male,4,87,S.bmp,,坏人,Bad,Yes,k,,,,k,1,439,5,32
10,23,right,male,4,88,C.bmp,,好人,Normal,No,m,,,,m,1,394,11,80
10,23,right,male,4,89,T.bmp,,好人,Good,Yes,k,,,,k,1,464,9,64
10,23,right,male,4,90,S.bmp,,坏人,Bad,Yes,k,,,,k,1,784,5,32
10,23,right,male,4,91,S.bmp,,好人,Bad,No,m,,,,m,1,386,3,16
10,23,right,male,4,92,C.bmp,,常人,Normal,Yes,k,,,,k,1,359,13,96
10,23,right,male,4,93,T.bmp,,好人,Good,Yes,k,,,,k,1,378,9,64
10,23,right,male,4,94,S.bmp,,常人,Bad,No,m,,,,m,1,582,3,16
10,23,right,male,4,95,T.bmp,,坏人,Good,No,m,,,,m,1,528,7,48
10,23,right,male,4,96,C.bmp,,坏人,Normal,No,m,,,,m,1,442,11,80
10,23,right,male,4,97,T.bmp,,好人,Good,Yes,k,,,,k,1,760,9,64
10,23,right,male,4,98,C.bmp,,好人,Normal,No,m,,,,m,1,364,11,80
10,23,right,male,4,99,C.bmp,,坏人,Normal,No,m,,,,m,1,614,11,80
10,23,right,male,4,100,C.bmp,,常人,Normal,Yes,k,,,,k,1,538,13,96
10,23,right,male,4,101,S.bmp,,坏人,Bad,Yes,k,,,,k,1,743,5,32
10,23,right,male,4,102,S.bmp,,好人,Bad,No,m,,,,m,1,611,3,16
10,23,right,male,4,103,S.bmp,,常人,Bad,No,m,,,,m,1,424,3,16
10,23,right,male,4,104,T.bmp,,坏人,Good,No,m,,,,m,1,414,7,48
10,23,right,male,4,105,T.bmp,,常人,Good,No,m,,,,k,0,692,7,48
10,23,right,male,4,106,S.bmp,,坏人,Bad,Yes,k,,,,k,1,798,5,32
10,23,right,male,4,107,C.bmp,,常人,Normal,Yes,k,,,,k,1,370,13,96
10,23,right,male,4,108,T.bmp,,好人,Good,Yes,k,,,,k,1,746,9,64
10,23,right,male,4,109,C.bmp,,好人,Normal,No,m,,,,m,1,436,11,80
10,23,right,male,4,110,S.bmp,,常人,Bad,No,m,,,,m,1,794,3,16
10,23,right,male,4,111,T.bmp,,好人,Good,Yes,k,,,,k,1,410,9,64
10,23,right,male,4,112,T.bmp,,好人,Good,Yes,k,,,,k,1,406,9,64
10,23,right,male,4,113,S.bmp,,坏人,Bad,Yes,k,,,,k,1,526,5,32
10,23,right,male,4,114,C.bmp,,坏人,Normal,No,m,,,,m,1,456,11,80
10,23,right,male,4,115,C.bmp,,常人,Normal,Yes,k,,,,k,1,430,13,96
10,23,right,male,4,116,T.bmp,,常人,Good,No,m,,,,m,1,404,7,48
10,23,right,male,4,117,S.bmp,,坏人,Bad,Yes,k,,,,k,1,417,5,32
10,23,right,male,4,118,T.bmp,,坏人,Good,No,m,,,,m,1,375,7,48
10,23,right,male,4,119,S.bmp,,好人,Bad,No,m,,,,m,1,456,3,16
10,23,right,male,4,120,C.bmp,,常人,Normal,Yes,k,,,,k,1,710,13,96
10,23,right,male,5,1,C.bmp,,常人,Normal,Yes,k,,,,k,1,376,13,96
10,23,right,male,5,2,S.bmp,,坏人,Bad,Yes,k,,,,k,1,410,5,32
10,23,right,male,5,3,C.bmp,,常人,Normal,Yes,k,,,,m,0,494,13,96
10,23,right,male,5,4,C.bmp,,坏人,Normal,No,m,,,,m,1,484,11,80
10,23,right,male,5,5,C.bmp,,好人,Normal,No,m,,,,m,1,405,11,80
10,23,right,male,5,6,S.bmp,,坏人,Bad,Yes,k,,,,k,1,571,5,32
10,23,right,male,5,7,T.bmp,,好人,Good,Yes,k,,,,k,1,431,9,64
10,23,right,male,5,8,T.bmp,,坏人,Good,No,m,,,,m,1,875,7,48
10,23,right,male,5,9,T.bmp,,常人,Good,No,m,,,,m,1,407,7,48
10,23,right,male,5,10,S.bmp,,常人,Bad,No,m,,,,m,1,443,3,16
10,23,right,male,5,11,S.bmp,,好人,Bad,No,m,,,,m,1,867,3,16
10,23,right,male,5,12,T.bmp,,好人,Good,Yes,k,,,,k,1,459,9,64
10,23,right,male,5,13,T.bmp,,好人,Good,Yes,k,,,,k,1,695,9,64
10,23,right,male,5,14,S.bmp,,坏人,Bad,Yes,k,,,,k,1,639,5,32
10,23,right,male,5,15,C.bmp,,坏人,Normal,No,m,,,,m,1,336,11,80
10,23,right,male,5,16,C.bmp,,好人,Normal,No,m,,,,m,1,640,11,80
10,23,right,male,5,17,T.bmp,,坏人,Good,No,m,,,,m,1,378,7,48
10,23,right,male,5,18,T.bmp,,好人,Good,Yes,k,,,,k,1,458,9,64
10,23,right,male,5,19,S.bmp,,好人,Bad,No,m,,,,m,1,786,3,16
10,23,right,male,5,20,C.bmp,,常人,Normal,Yes,k,,,,k,1,353,13,96
10,23,right,male,5,21,T.bmp,,常人,Good,No,m,,,,m,1,401,7,48
10,23,right,male,5,22,S.bmp,,坏人,Bad,Yes,k,,,,k,1,399,5,32
10,23,right,male,5,23,S.bmp,,常人,Bad,No,m,,,,m,1,659,3,16
10,23,right,male,5,24,C.bmp,,常人,Normal,Yes,k,,,,k,1,365,13,96
10,23,right,male,5,25,C.bmp,,好人,Normal,No,m,,,,m,1,669,11,80
10,23,right,male,5,26,T.bmp,,好人,Good,Yes,k,,,,k,1,479,9,64
10,23,right,male,5,27,C.bmp,,坏人,Normal,No,m,,,,m,1,411,11,80
10,23,right,male,5,28,S.bmp,,坏人,Bad,Yes,k,,,,k,1,389,5,32
10,23,right,male,5,29,S.bmp,,坏人,Bad,Yes,k,,,,k,1,489,5,32
10,23,right,male,5,30,S.bmp,,常人,Bad,No,m,,,,m,1,471,3,16
10,23,right,male,5,31,T.bmp,,好人,Good,Yes,k,,,,k,1,373,9,64
10,23,right,male,5,32,C.bmp,,常人,Normal,Yes,k,,,,k,1,376,13,96
10,23,right,male,5,33,C.bmp,,常人,Normal,Yes,k,,,,k,1,356,13,96
10,23,right,male,5,34,T.bmp,,常人,Good,No,m,,,,m,1,379,7,48
10,23,right,male,5,35,T.bmp,,坏人,Good,No,m,,,,k,0,603,7,48
10,23,right,male,5,36,S.bmp,,好人,Bad,No,m,,,,m,1,441,3,16
10,23,right,male,5,37,S.bmp,,好人,Bad,No,m,,,,m,1,375,3,16
10,23,right,male,5,38,S.bmp,,坏人,Bad,Yes,k,,,,k,1,441,5,32
10,23,right,male,5,39,T.bmp,,常人,Good,No,m,,,,m,1,405,7,48
10,23,right,male,5,40,T.bmp,,坏人,Good,No,m,,,,m,1,483,7,48
10,23,right,male,5,41,C.bmp,,常人,Normal,Yes,k,,,,k,1,343,13,96
10,23,right,male,5,42,T.bmp,,好人,Good,Yes,k,,,,k,1,377,9,64
10,23,right,male,5,43,T.bmp,,好人,Good,Yes,k,,,,k,1,401,9,64
10,23,right,male,5,44,C.bmp,,好人,Normal,No,m,,,,m,1,333,11,80
10,23,right,male,5,45,S.bmp,,常人,Bad,No,m,,,,k,0,817,3,16
10,23,right,male,5,46,C.bmp,,常人,Normal,Yes,k,,,,k,1,371,13,96
10,23,right,male,5,47,S.bmp,,坏人,Bad,Yes,k,,,,k,1,531,5,32
10,23,right,male,5,48,C.bmp,,坏人,Normal,No,m,,,,m,1,552,11,80
10,23,right,male,5,49,S.bmp,,坏人,Bad,Yes,k,,,,k,1,454,5,32
10,23,right,male,5,50,S.bmp,,坏人,Bad,Yes,k,,,,k,1,353,5,32
10,23,right,male,5,51,S.bmp,,常人,Bad,No,m,,,,m,1,449,3,16
10,23,right,male,5,52,C.bmp,,常人,Normal,Yes,k,,,,k,1,343,13,96
10,23,right,male,5,53,T.bmp,,常人,Good,No,m,,,,m,1,357,7,48
10,23,right,male,5,54,C.bmp,,坏人,Normal,No,m,,,,m,1,431,11,80
10,23,right,male,5,55,T.bmp,,好人,Good,Yes,k,,,,k,1,385,9,64
10,23,right,male,5,56,C.bmp,,好人,Normal,No,m,,,,m,1,459,11,80
10,23,right,male,5,57,T.bmp,,好人,Good,Yes,k,,,,k,1,537,9,64
10,23,right,male,5,58,T.bmp,,坏人,Good,No,m,,,,m,1,519,7,48
10,23,right,male,5,59,S.bmp,,好人,Bad,No,m,,,,m,1,369,3,16
10,23,right,male,5,60,C.bmp,,常人,Normal,Yes,k,,,,k,1,733,13,96
10,23,right,male,5,61,S.bmp,,好人,Bad,No,m,,,,m,1,424,3,16
10,23,right,male,5,62,T.bmp,,常人,Good,No,m,,,,m,1,384,7,48
10,23,right,male,5,63,C.bmp,,常人,Normal,Yes,k,,,,k,1,812,13,96
10,23,right,male,5,64,S.bmp,,坏人,Bad,Yes,k,,,,k,1,357,5,32
10,23,right,male,5,65,C.bmp,,坏人,Normal,No,m,,,,m,1,399,11,80
10,23,right,male,5,66,S.bmp,,坏人,Bad,Yes,k,,,,k,1,529,5,32
10,23,right,male,5,67,S.bmp,,常人,Bad,No,m,,,,m,1,369,3,16
10,23,right,male,5,68,T.bmp,,好人,Good,Yes,k,,,,k,1,365,9,64
10,23,right,male,5,69,C.bmp,,常人,Normal,Yes,k,,,,k,1,357,13,96
10,23,right,male,5,70,C.bmp,,好人,Normal,No,m,,,,m,1,411,11,80
10,23,right,male,5,71,T.bmp,,坏人,Good,No,m,,,,m,1,427,7,48
10,23,right,male,5,72,T.bmp,,好人,Good,Yes,k,,,,k,1,465,9,64
10,23,right,male,5,73,S.bmp,,坏人,Bad,Yes,k,,,,k,1,422,5,32
10,23,right,male,5,74,C.bmp,,坏人,Normal,No,m,,,,m,1,414,11,80
10,23,right,male,5,75,S.bmp,,常人,Bad,No,m,,,,m,1,576,3,16
10,23,right,male,5,76,C.bmp,,好人,Normal,No,m,,,,m,1,574,11,80
10,23,right,male,5,77,C.bmp,,常人,Normal,Yes,k,,,,k,1,438,13,96
10,23,right,male,5,78,S.bmp,,坏人,Bad,Yes,k,,,,k,1,436,5,32
10,23,right,male,5,79,C.bmp,,常人,Normal,Yes,k,,,,k,1,382,13,96
10,23,right,male,5,80,T.bmp,,好人,Good,Yes,k,,,,k,1,598,9,64
10,23,right,male,5,81,T.bmp,,常人,Good,No,m,,,,m,1,544,7,48
10,23,right,male,5,82,T.bmp,,好人,Good,Yes,k,,,,k,1,416,9,64
10,23,right,male,5,83,T.bmp,,坏人,Good,No,m,,,,m,1,465,7,48
