Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,CodePrime,CodeTarget
6223,3,25,right,male,14,,16,NormalSelf.bmp,C.bmp,Normalself,normal,self,Yes,m,,,,m,1,661,192,12
6223,3,25,right,male,14,,17,BadOther.bmp,Tra.bmp,Badother,bad,other,Yes,m,,,,m,1,769,112,7
6223,3,25,right,male,14,,18,BadSelf.bmp,S.bmp,Badself,bad,self,Yes,m,,,,m,1,653,160,10
6223,3,25,right,male,14,,19,GoodOther.bmp,D.bmp,Goodother,good,other,Yes,m,,,,m,1,785,128,8
6223,3,25,right,male,14,,20,BadOther.bmp,Tra.bmp,Badother,bad,other,Yes,m,,,,m,1,669,112,7
6223,3,25,right,male,14,,21,GoodSelf.bmp,T.bmp,Goodself,good,self,Yes,m,,,,m,1,631,176,11
6223,3,25,right,male,14,,22,NormalSelf.bmp,S.bmp,Badself,normal,self,No,k,,,,k,1,584,96,6
6223,3,25,right,male,14,,23,GoodOther.bmp,D.bmp,Goodother,good,other,Yes,m,,,,m,1,620,128,8
6223,3,25,right,male,14,,24,GoodSelf.bmp,T.bmp,Goodself,good,self,Yes,m,,,,k,0,800,176,11
6223,3,25,right,male,14,,25,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,,,,m,1,836,128,8
6223,3,25,right,male,14,,26,BadSelf.bmp,D.bmp,Goodother,bad,self,No,k,,,,m,0,688,64,4
6223,3,25,right,male,14,,27,BadOther.bmp,Tra.bmp,Badother,bad,other,Yes,m,,,,m,1,644,112,7
6223,3,25,right,male,14,,28,GoodSelf.bmp,T.bmp,Goodself,good,self,Yes,m,,,,m,1,663,176,11
6223,3,25,right,male,14,,29,GoodSelf.bmp,T.bmp,Goodself,good,self,Yes,m,,,,m,1,651,176,11
6223,3,25,right,male,14,,30,GoodOther.bmp,S.bmp,Badself,good,other,No,k,,,,m,0,783,32,2
6223,3,25,right,male,14,,31,NormalSelf.bmp,C.bmp,Normalself,normal,self,Yes,m,,,,m,1,523,192,12
6223,3,25,right,male,14,,32,BadOther.bmp,Tra.bmp,Badother,bad,other,Yes,m,,,,k,0,581,112,7
6223,3,25,right,male,14,,33,GoodSelf.bmp,S.bmp,Badself,good,self,No,k,,,,m,0,493,80,5
6223,3,25,right,male,14,,34,NormalSelf.bmp,C.bmp,Normalself,normal,self,Yes,m,,,,m,1,586,192,12
6223,3,25,right,male,14,,35,NormalSelf.bmp,C.bmp,Normalself,normal,self,Yes,m,,,,m,1,622,192,12
6223,3,25,right,male,14,,36,NormalSelf.bmp,Tra.bmp,Badother,normal,self,No,k,,,,k,1,594,96,6
6223,3,25,right,male,14,,37,GoodOther.bmp,D.bmp,Goodother,good,other,Yes,m,,,,m,1,830,128,8
6223,3,25,right,male,14,,38,BadSelf.bmp,S.bmp,Badself,bad,self,Yes,m,,,,m,1,578,160,10
6223,3,25,right,male,14,,39,BadSelf.bmp,T.bmp,Goodself,bad,self,No,k,,,,k,1,782,64,4
6223,3,25,right,male,14,,40,BadOther.bmp,Tra.bmp,Badother,bad,other,Yes,m,,,,m,1,602,112,7
6223,3,25,right,male,14,,41,BadSelf.bmp,S.bmp,Badself,bad,self,Yes,m,,,,m,1,733,160,10
6223,3,25,right,male,14,,42,BadOther.bmp,S.bmp,Badself,bad,other,No,k,,,,k,1,729,16,1
6223,3,25,right,male,14,,43,GoodSelf.bmp,P.bmp,Normalother,good,self,No,k,,,,k,1,589,80,5
6223,3,25,right,male,14,,44,BadSelf.bmp,S.bmp,Badself,bad,self,Yes,m,,,,m,1,605,160,10
6223,3,25,right,male,14,,45,NormalOther.bmp,C.bmp,Normalself,normal,other,No,k,,,,m,0,958,48,3
6223,3,25,right,male,14,,46,BadOther.bmp,P.bmp,Normalother,bad,other,No,k,,,,k,1,790,16,1
6223,3,25,right,male,14,,47,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,,,,m,1,498,128,8
6223,3,25,right,male,14,,48,BadSelf.bmp,Tra.bmp,Badother,bad,self,No,k,,,,m,0,998,64,4
6223,3,25,right,male,14,,49,NormalSelf.bmp,C.bmp,Normalself,normal,self,Yes,m,,,,m,1,554,192,12
6223,3,25,right,male,14,,50,GoodOther.bmp,D.bmp,Goodother,good,other,Yes,m,,,,m,1,685,128,8
6223,3,25,right,male,14,,51,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,,,,m,1,615,128,8
6223,3,25,right,male,14,,52,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,,,,m,1,616,128,8
6223,3,25,right,male,14,,53,BadOther.bmp,Tra.bmp,Badother,bad,other,Yes,m,,,,m,1,708,112,7
6223,3,25,right,male,14,,54,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,,,,k,0,752,128,8
6223,3,25,right,male,14,,55,BadOther.bmp,D.bmp,Goodother,bad,other,No,k,,,,k,1,844,16,1
